# Drift explanation generated 2026-01-30T14:21:46.426175
# Source drift file: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/arabic/pipeline2/analysis/chapters/drift_report_chapter1_chapter_1_sound_doctrine_matters_vs_chapter1_chapter_1_sound_doctrine_matters.csv
"id","similarity","translation_quality","meaning_change","type","summary","source","back_translation"
"44","0.886","MEDIUM","no","paraphrase","The phrases 'full of' and 'filled with' convey the same concept of possessing a complete amount of knowledge of God, with no significant change in meaning.","- Full of the knowledge of God","- filled with the knowledge of God"
"48","0.9135","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same doctrinal meaning and intent as the original, simply rephrasing it without altering the core message about the significance of children in God's family.","Children are an important part of the family of God, but children are inherently:","Children are an important part of God’s family, but children by nature are:"
"50","0.8519","MEDIUM","no","paraphrase","Both paragraphs convey the same idea of being unable to differentiate between good and bad, with no significant changes in meaning or intent.","- Naive - unable to discern between good and bad actors.","- naive - unable to distinguish between the good and the bad."
"51","0.866","MEDIUM","no","paraphrase","Both paragraphs convey the same concept of being focused on immediate and temporary concerns, with no significant change in meaning or intent.","- Self-centered - concerned with the temporal and the now.","- self-centered - preoccupied with the transient and the present."
"52","0.7937","LOW","no","paraphrase","The back-translated paragraph uses 'unprotected' instead of 'defenseless,' but both terms convey the same concept of being vulnerable to harm without any significant change in meaning.","- Defenseless - vulnerable to harm.","- unprotected - vulnerable to harm."
"53","0.8354","LOW","no","paraphrase","The back-translated paragraph maintains the same core concept as the original, emphasizing that sound teaching or doctrine serves as a protection against the negative influences in the world.","### Sound doctrine Provides a Defense Against the Wickedness of the World","### Sound teaching provides a defense against the evils of the world"
"61","0.9033","MEDIUM","yes","doctrinal","The back-translated paragraph omits significant portions of the original text, including warnings about specific behaviors and the consequences of those behaviors, which alters the doctrinal emphasis on the dangers of false teachings and moral decay in the last days.","> **<u>2 Timothy 3:1-9</u>** (NKJV)\\\\n>\\\\n> But know this, that in the last days perilous times will come:\\\\n>\\\\n> For men will be lovers of themselves, lovers of money, boasters, proud, blasphemers, disobedient to parents, unthankful, unholy,\\\\n>\\\\n> unloving, unforgiving, slanderers, without self-control, brutal, despisers of good,\\\\n>\\\\n> traitors, headstrong, haughty, lovers of pleasure rather than lovers of God,\\\\n>\\\\n> having a form of godliness but denying its power. And from such people turn away!\\\\n>\\\\n> For of this sort are those who creep into households and make captives of gullible women loaded down with sins, led away by various lusts,\\\\n>\\\\n> always learning and never able to come to the knowledge of the truth.\\\\n>\\\\n> Now as Jannes and Jambres resisted Moses, so do these also resist the truth: men of corrupt minds, disapproved concerning the faith;\\\\n>\\\\n> but they will progress no further, for their folly will be manifest to all, as theirs also was.\\\\n>","> **<u>2 Timothy 3:1-9</u>** (NKJV)\\\\n>\\\\n> But know this: that in the last days perilous times will come:\\\\n>\\\\n> For men will be lovers of themselves, lovers of money, boasters, proud, blasphemers, disobedient to parents, unthankful, unholy,\\\\n>\\\\n> unloving, unforgiving, slanderers, without self-control"
"87","0.9009","MEDIUM","no","paraphrase","The terms 'doctrines' and 'teachings' are often used interchangeably in a theological context, and the overall intent and logical structure of the questions remain unchanged.","What are His doctrines, what will we study?","What are His teachings, what will we study?"
"92","0.8948","MEDIUM","no","paraphrase","The terms 'core' and 'foundational' are synonymous in this context, and both phrases convey the same intent to emphasize the essential doctrines being studied.","The core doctrines we will study are:","The foundational doctrines we will study are:"
"93","0.8574","MEDIUM","yes","doctrinal","The original phrase emphasizes 'principle doctrines' as distinct teachings, while the back-translation refers to 'the principles of the doctrine,' which could imply a more general or less specific understanding of Christ's teachings.","1.  Principle doctrines of the Christ (the Anointed One)","1.  The principles of the doctrine of Christ (the Anointed One)"
"100","0.8951","MEDIUM","no","paraphrase","The back-translation uses 'essential elements' and 'journey' instead of 'core elements' and 'walk,' but both phrases convey the same fundamental idea of important aspects of the Christian faith.","We will also study core elements of our Christian walk:","We will also study essential elements in our Christian journey:"
"105","0.9022","MEDIUM","yes","doctrinal","The back-translation shifts the focus from a study of the Godhead to a broader study of theology, which may imply a different scope and understanding of the subject matter, potentially altering the doctrinal emphasis on the specific nature of the Godhead.","We will study each of these in the context of the church, and study them so we can ‘go onto perfection (maturity)’. Our study will focus on the various perspectives and aspects of the Godhead as revealed to us: God the Father, God the Son, and God the Holy Spirit.","We will study each of these within the context of the church, and we study them so that we may ‘advance to perfection (maturity)’. Our study will focus on the different perspectives and aspects of theology as revealed to us: God the Father, God the Son, and God the Holy Spirit."
