# Drift report generated 2026-01-30T14:04:50.130596
# Source file: /Users/andnie01/repo/pers/principles-of-faith/english/chapters/chapter8_chapter_8_holy_spirit_comforter_guide_and_power.md
# Back translation: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/russian/pipeline2/backtranslation/chapters/chapter8_chapter_8_holy_spirit_comforter_guide_and_power.md
"id","similarity","translation_quality","source","back_translation"
"28","0.9571","HIGH","- **Grace** - <span class=""x-scripture"" data-book=""HEB"" data-chapter=""10"" data-lang=""en"" data-type=""ref"" data-verses=""29"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Hebrews 10:29</span>, <span class=""x-scripture"" data-book=""ZEC"" data-chapter=""12"" data-lang=""en"" data-type=""ref"" data-verses=""10"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Zechariah 12:10</span> Reflects the Spirit's work in dispensing God's favor, forgiveness, and undeserved kindness to humanity.","- **of Grace** - <span class=""x-scripture"" data-book=""HEB"" data-chapter=""10"" data-lang=""en"" data-type=""ref"" data-verses=""29"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Hebrews 10:29</span>, <span class=""x-scripture"" data-book=""ZEC"" data-chapter=""12"" data-lang=""en"" data-type=""ref"" data-verses=""10"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Zechariah 12:10</span> Reflects the Spirit’s action in granting people God’s favor, forgiveness, and unmerited mercy."
"29","0.979","HIGH","- **Glory** - <span class=""x-scripture"" data-book=""1PE"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 Peter 4:14</span> Indicates the Spirit's role in revealing and manifesting God's glory, particularly in times of suffering and persecution.","- **of Glory** - <span class=""x-scripture"" data-book=""1PE"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 Peter 4:14</span> Indicates the Spirit’s role in unveiling and manifesting God’s glory, especially in times of suffering and persecution."
"30","0.9778","HIGH","- **Adoption** - <span class=""x-scripture"" data-book=""ROM"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""15"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Romans 8:15</span>, <span class=""x-scripture"" data-book=""GAL"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""5"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Galatians 4:5</span> Refers to the Spirit's work in making believers children of God, granting them the status of sons and daughters.","- **of Adoption** - <span class=""x-scripture"" data-book=""ROM"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""15"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Romans 8:15</span>, <span class=""x-scripture"" data-book=""GAL"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""5"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Galatians 4:5</span> Refers to the work of the Spirit that makes believers God’s children, granting them the status of sons and daughters."
"31","0.9754","HIGH","- **Holiness** - <span class=""x-scripture"" data-book=""ROM"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""4"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Romans 1:4</span> Points to the Spirit's sanctifying work, setting apart believers for God's purposes.","- **of Holiness** - <span class=""x-scripture"" data-book=""ROM"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""4"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Romans 1:4</span> Points to the sanctifying work of the Spirit, setting believers apart for God’s purposes."
"32","0.9573","HIGH","- **Power** - <span class=""x-scripture"" data-book=""2TI"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""7"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 1:7</span>, <span class=""x-scripture"" data-book=""ACT"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""8"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Acts 1:8</span> Describes the Spirit's empowerment of believers for boldness, ministry, and the ability to live out their faith effectively.","- **of Power** - <span class=""x-scripture"" data-book=""2TI"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""7"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 1:7</span>, <span class=""x-scripture"" data-book=""ACT"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""8"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Acts 1:8</span> Describes the Spirit’s endowment of believers with power for boldness, service, and the ability to live out their faith effectively."
"33","0.9792","HIGH","In all these attributes the Holy Spirit is also properly recognized as the Helper or Comforter. Jesus refers to the Holy Spirit as the coming helper, He uses the Greek word ***Paraklētos** (*pah-RAH-klay-tos - **G3875**), which means advocate, helper, called alongside.","In all these attributes the Holy Spirit is also rightly recognized as Helper or Comforter. Jesus calls the Holy Spirit the coming helper; He uses the Greek word ***Paraklētos** (*pa-RA-kley-tos - **G3875**), which means advocate, helper, one called to be alongside."
"34","0.9172","MEDIUM","An advocate speaks on another's behalf, like a defense attorney. They intercede and help the person they are charged with.","An advocate speaks on behalf of another, like an attorney. He intercedes and helps the person for whom he is responsible."
"35","0.9207","HIGH","The helper helps. They help empower the work, but their job is primarily to aid the work. The helper is not solely responsible for performing the work, but they come alongside to help accomplish it.","A helper helps. He helps empower the work, but his task first of all — is to assist the work. The helper does not bear sole responsibility for accomplishing the work, but comes alongside to help bring it to completion."
"36","0.9864","HIGH","The Holy Spirit has several distinct purposes and roles in His ministry. His work is inward (in the hearts and lives of believers), upwards (in service and recognition of God), and outwards (to our mission field, the world).","The Holy Spirit has several distinct purposes and roles in His ministry. His work is directed inward (into the hearts and lives of believers), upward (in service and acknowledgment of God), and outward (to our mission field, the world)."
"37","0.9999","HIGH","## Roles of the Holy Spirit-Inward, Upward, Outward","## Roles of the Holy Spirit-Inward, Upward, Outward"
"38","0.9288","HIGH","### Inward-The Holy Spirit Unites Us With Jesus","### Inward-The Holy Spirit connects us with Jesus"
"39","0.9793","HIGH","Before Jesus did any miracles or launched His public ministry, He was baptized by John the Baptist and God's Spirit descended upon him, and a voice from heaven proclaimed, ‘This is my beloved Son in whom I am well pleased’ (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""3"" data-lang=""en"" data-type=""ref"" data-verses=""17"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 3:17</span>).","Before Jesus performed any miracles or began His public ministry, He was baptized by John the Baptist, and the Spirit of God descended upon Him, and a voice from heaven proclaimed: ‘This is My Beloved Son, in whom I am well pleased’ (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""3"" data-lang=""en"" data-type=""ref"" data-verses=""17"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 3:17</span>)."
"40","0.9596","HIGH","When we accept Jesus by faith, we receive salvation and the seal of the Holy Spirit.","When we receive Jesus by faith, we receive salvation and the seal of the Holy Spirit."
"41","1.0","HIGH","<span class=""x-scripture"" data-book=""EPH"" data-chapter=""1"" data-lang=""en"" data-type=""quote"" data-verses=""13-14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""EPH"" data-chapter=""1"" data-lang=""en"" data-type=""quote"" data-verses=""13-14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"42","0.9874","HIGH","> **<u>Ephesians 1:13-14</u>** (NKJV)\\n>\\n> In Him you also trusted, after you heard the word of truth, the gospel of your salvation; in whom also, having believed, you were sealed with the Holy Spirit of promise,\\n>\\n> who is the guarantee of our inheritance until the redemption of the purchased possession, to the praise of His glory.\\n>","> **<u>Ephesians 1:13-14</u>** (NKJV)\\n>\\n> In Him you also, having heard the word of truth, the gospel of your salvation, and having believed in Him, were sealed with the Holy Spirit of promise,\\n>\\n> who is the guarantee of our inheritance until the redemption of the purchased possession, to the praise of His glory.\\n>"
"43","1.0","HIGH","</span>","</span>"
"44","0.978","HIGH","This seal is not metaphorical but is literal. It serves as a sign of our redemption and is a down payment on the full inheritance we receive as children of God. Romans 8 describes that through the new birth we receive the same exact Spirit of God that raised Christ from the dead in our mortal bodies and we become the literal temple of the Holy Spirit (<span class=""x-scripture"" data-book=""2CO"" data-chapter=""6"" data-lang=""en"" data-type=""ref"" data-verses=""16"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Corinthians 6:16</span>).","This seal is not metaphorical but literal. It serves as a sign of our redemption and a pledge of the full inheritance we receive as children of God. Romans 8 says that through the new birth we receive that very same Spirit of God who raised Christ from the dead into our mortal bodies, and we become a literal temple of the Holy Spirit (<span class=""x-scripture"" data-book=""2CO"" data-chapter=""6"" data-lang=""en"" data-type=""ref"" data-verses=""16"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Corinthians 6:16</span>)."
"45","0.9815","HIGH","This receiving of God's Spirit transforms us, and it causes rivers of living water to flow from us (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""7"" data-lang=""en"" data-type=""ref"" data-verses=""38"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 7:38</span>). This renewal is immediate and complete but continues through our entire lives. The river of the Holy Spirit should never stop flowing in our lives!","This receiving of God’s Spirit transforms us and causes rivers of living water to flow from us (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""7"" data-lang=""en"" data-type=""ref"" data-verses=""38"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 7:38</span>). This renewal is instantaneous and complete, yet it continues throughout our lives. The river of the Holy Spirit should never cease to flow in our lives!"
"46","0.9315","HIGH","Through salvation and the indwelling of the Holy Spirit we can abide in Christ and He in us. God’s Spirit is no longer stuck on the outside but can dwell deeply with us. We can walk in communion and harmony with God from now through eternal life.","Thanks to salvation and the indwelling of the Holy Spirit within us we can abide in Christ, and He — in us. The Spirit of God no longer remains outside, but can dwell deeply with us. We can walk in fellowship and harmony with God from now and into eternal life."
"47","0.9537","HIGH","There is much more to say about the inward work of the Holy Spirit and His role on our sanctification, but that will be discussed in the chapter on sanctification.","Much more could be said about the inward work of the Holy Spirit and His role in our sanctification, but this will be addressed in the chapter on sanctification."
"48","0.9316","HIGH","### Upward-The Holy Spirit Testifies of Jesus","### Up-The Holy Spirit testifies of Jesus"
"49","0.9196","MEDIUM","The Holy Spirit is from God and is of God. As Jesus said He did nothing except the father show Him (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""5"" data-lang=""en"" data-type=""ref"" data-verses=""19"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 5:19</span>), the Holy Spirit too does nothing unless it's directed from the father. Because the Holy Spirit is the helper, He does not work on His own accord, but works in perfect harmony with the father.","The Holy Spirit is from God and is God’s. As Jesus said that He does nothing unless the Father shows Him (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""5"" data-lang=""en"" data-type=""ref"" data-verses=""19"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 5:19</span>), so the Holy Spirit does nothing unless it is directed by the Father. Since the Holy Spirit — the Comforter, He does not act on His own, but acts in perfect harmony with the Father."
"50","0.9986","HIGH","The Spirit testifies of Jesus (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""15"" data-lang=""en"" data-type=""ref"" data-verses=""26"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 15:26</span>), glorifies Jesus, and announces and declares what Jesus has for us (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:14</span>).","The Spirit testifies of Jesus (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""15"" data-lang=""en"" data-type=""ref"" data-verses=""26"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 15:26</span>), glorifies Jesus, and declares and announces what Jesus has for us (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:14</span>)."
"51","0.979","HIGH","The Holy Spirit will testify of Jesus, glorify him, teach, and bring to our remembrance the teaching of Jesus (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""26"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:26</span>), and guide us into all truth (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:13</span>). Jesus told His disciples that He had much more to teach them, but they could not yet bear it, but that the Holy Spirit would guide them into all truth. This is another nuanced point in theology. These teachings that Jesus needed His disciples to know were communicated in several ways. Jesus taught them in person both before his crucifixion, as well as after the resurrection and before His ascension.","The Holy Spirit will testify of Jesus, glorify Him, teach and remind us of the teaching of Jesus (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""26"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:26</span>) and guide us into all truth (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:13</span>). Jesus told His disciples that He still had much to say to them, but they could not bear it yet, and that the Holy Spirit would lead them into all truth. This is another subtle theological point. These teachings that Jesus wanted His disciples to know were delivered in several ways. Jesus taught them personally both before His crucifixion and after His resurrection and before His ascension."
"52","0.9816","HIGH","Jesus also promised that the Spirit of Truth, that was poured out upon them on the day of Pentecost would lead them into all truth through divine revelation. Is there still divine revelation today? **Certainly yes!** The gifts of the Holy Spirit, including prophecy and words of knowledge and wisdom have not yet ceased! However, no prophecy or word from a spirit is of private interpretation (<span class=""x-scripture"" data-book=""2PE"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Peter 1:20</span>). This is crucial. Some people will claim in error they are listening to the Holy Spirit, but their actions and words do not testify of Jesus. <span class=""x-scripture"" data-book=""1JN"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""3"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 John 4:3</span> warns against any Spirit that does not testify of Jesus, saying that spirit is of the antichrist. This bears repeating, if any spirit strays from the teaching of Christ it is not the Holy Spirit, but a profane one!","Jesus also promised that the Spirit of Truth, poured out on them on the Day of Pentecost, would lead them into all truth through divine revelation. Is there divine revelation today? Absolutely yes! The gifts of the Holy Spirit, including prophecy and words of knowledge and wisdom, have not yet ceased! However, no prophecy or word from a spirit is of private interpretation (<span class=""x-scripture"" data-book=""2PE"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Peter 1:20</span>). This is extremely important. Some will mistakenly claim that they are listening to the Holy Spirit, but their deeds and words do not bear witness to Jesus. <span class=""x-scripture"" data-book=""1JN"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""3"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 John 4:3</span> warns against any spirit that does not testify of Jesus, saying that such a spirit is of the antichrist. This bears repeating: if any spirit deviates from the teaching of Christ, then it is not the Holy Spirit but an unclean spirit!"
"53","1.0","HIGH","<span class=""x-scripture"" data-book=""1JN"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""1JN"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"54","0.9955","HIGH","> **<u>1 John 4:1</u>** (NKJV)\\n>\\n> Beloved, do not believe every spirit, but test the spirits, whether they are of God; because many false prophets have gone out into the world.\\n>","> **<u>1 John 4:1</u>** (NKJV)\\n>\\n> Beloved! Do not believe every spirit, but test the spirits, whether they are of God, because many false prophets have gone out into the world.\\n>"
"55","1.0","HIGH","</span>","</span>"
"56","0.9752","HIGH","Throughout Scripture, we see examples of claims made in error, often by false prophets or well-meaning individuals who spoke contrary to God’s will. For instance, Jeremiah warned against prophets who spoke visions of their own minds, claiming peace while destruction loomed (<span class=""x-scripture"" data-book=""JER"" data-chapter=""23"" data-lang=""en"" data-type=""ref"" data-verses=""16-17"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Jeremiah 23:16-17</span>). Similarly, in <span class=""x-scripture"" data-book=""ACT"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""16-18"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Acts 16:16-18</span>, a slave girl’s words about Paul and Silas were accurate but inspired by a demonic spirit, not the Holy Spirit. These examples remind us that even words that seem true can originate from ungodly sources.","Throughout Scripture we see examples of erroneous claims, often coming from false prophets or well-meaning people who spoke contrary to God’s will. For example, Jeremiah warned against prophets who spoke visions of their own heart, promising peace when destruction was looming (<span class=""x-scripture"" data-book=""JER"" data-chapter=""23"" data-lang=""en"" data-type=""ref"" data-verses=""16-17"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Jeremiah 23:16-17</span>). Similarly, in <span class=""x-scripture"" data-book=""ACT"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""16-18"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Acts 16:16-18</span> the words of a certain slave girl about Paul and Silas were accurate but inspired by a demonic spirit rather than the Holy Spirit. These examples remind us that even words that seem true can come from ungodly sources."
"57","0.9838","HIGH","Every claim of ‘God told me!’ or a ‘new’ teaching should be measured against the biblical tests of truth. To discern rightly, we must ask:","Every claim 'God told me!' or a 'new' teaching must be measured against the biblical tests of truth. To discern rightly, we must ask:"
"58","0.9598","HIGH","- Does this align with Scripture?","- Does it align with Scripture?"
"59","0.9478","HIGH","- Does this exalt Jesus Christ?","- Does it exalt Jesus Christ?"
"60","0.929","HIGH","- Does this produce godly fruit?","- Does it bear godly fruit?"
"61","0.9963","HIGH","By applying these tests, we can distinguish the true guidance of the Holy Spirit from errors or deception.","By applying these tests, we can distinguish the true guidance of the Holy Spirit from error or deception."
