# Drift explanation generated 2026-01-30T13:26:11.540347
# Source drift file: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/portugese/pipeline2/analysis/chapters/drift_report_chapter14_back_4_end_of_chapter_activities_vs_chapter14_back_4_end_of_chapter_activities.csv
"id","similarity","translation_quality","meaning_change","type","summary","source","back_translation"
"299","0.8365","LOW","no","paraphrase","The back-translated paragraph retains the same instructions as the original, with no changes in doctrinal meaning, logical relationships, or intent.","#### Instructions:","#### Instructions:*"
"320","0.7145","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original paragraph.","#### Purpose:","#### Objective:"
"330","0.7146","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating that the translation maintains the same intent without altering the doctrinal or logical meaning.","#### Purpose:","#### Objective:"
"345","0.9062","MEDIUM","no","paraphrase","The back-translation uses 'biblical passage' instead of 'Scripture,' but both terms refer to the same concept. There is no significant change in meaning or intent.","- Read the Scripture associated with the image.","- Read the biblical passage associated with the image."
"366","0.8643","MEDIUM","no","paraphrase","Both phrases convey the same concept of enhancing or building up the community of believers in Christ. The term 'edification' is a synonym for 'building up,' indicating no significant change in meaning.","- **Inward:** Building up the body of Christ.","- **Inward:** Edification of the body of Christ."
"378","0.9045","MEDIUM","no","paraphrase","The term 'Scripture' is synonymous with 'Bible' in this context, and both phrases convey the same intent of reading religious texts for a specified duration.","1.  **Scripture Reading (5 Minutes):**","1.  **Bible reading (5 minutes):**"
"390","0.8721","MEDIUM","no","paraphrase","The terms 'prompts' and 'questions' are synonymous in this context, and both refer to items intended to elicit responses on the worksheet. Therefore, there is no significant change in meaning.","- Provide a worksheet with these prompts:","- Provide a worksheet with these questions:"
"392","0.9011","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same conceptual meaning as the original, with only slight variations in wording. Both versions inquire about the situations, emotions, or thoughts that lead to a particular habit, focusing on trigger identification.","- *“What situations, emotions, or thoughts usually lead to this habit?”* (trigger/queue identification).","- *“What situations, emotions, or thoughts generally lead to this habit?”* (identification of triggers/signs)."
"406","0.8673","MEDIUM","no","paraphrase","The term 'Wrap-Up' and 'Closing' convey the same concept of concluding a session, with no significant change in meaning or intent.","4.  **Wrap-Up (5 Minutes):**","4.  **Closing (5 Minutes):**"
"415","0.9035","MEDIUM","no","paraphrase","The back-translated paragraph retains the same wording and intent as the original, posing the same guiding question about habits that can strengthen one's relationship with God and reflect His character.","- Prompt: *“What habit can I add to strengthen my walk with God or reflect His character in my daily life?”*","- Guiding question: *“What habit can I add to strengthen my walk with God or reflect His character in my daily life?”*"
"428","0.8919","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same concept of identifying reminders for practicing a habit, using different terminology ('cues' vs. 'triggers') but conveying the same intent and meaning.","- **Cues:** Identify what will remind them to practice the habit (e.g., time of day, placing a Bible on their nightstand).","- **Triggers:** Identify what will remind you to practice the habit (for example, time of day, placing a Bible on the nightstand)."
"459","0.9142","MEDIUM","no","paraphrase","The term 'Closing' and 'Final' are synonymous in this context, and both phrases convey the same intent of providing encouragement at the end of a session.","3.  **Closing Encouragement (5 Minutes):**","3.  **Final Encouragement (5 Minutes):**"
"494","0.9107","MEDIUM","no","paraphrase","The term 'Middle Circle' in the original and 'Intermediate Circle' in the back-translation convey the same concept of church or community members without altering the doctrinal meaning or intent.","- **Middle Circle:** Church or community members.","- **Intermediate Circle:** Church or community members."
"551","0.9146","MEDIUM","no","paraphrase","The terms 'findings' and 'conclusions' are synonymous in this context, and both phrases convey the same intent of groups sharing their results with a larger audience.","- Each group presents their findings to the larger group.","- Each group presents their conclusions to the larger group."
"557","0.8821","MEDIUM","no","paraphrase","The back-translation maintains the same overall meaning as the original, simply using different wording ('sheet of paper' instead of 'piece of paper' and 'questions' instead of 'prompts') without altering the intent or logical structure.","- Individually on a piece of paper, answer these prompts:","- Individually, on a sheet of paper, answer these questions:"
"567","0.8724","MEDIUM","no","paraphrase","The phrases 'Scripture Study' and 'Study of the Scriptures' convey the same concept of examining religious texts, with no significant change in doctrinal meaning, logical relationship, or intent.","1.  **Scripture Study:**","1.  **Study of the Scriptures:**"
"569","0.8957","MEDIUM","no","paraphrase","The back-translation maintains the same conceptual meaning as the original, simply using different wording to convey the idea of a list of scriptures related to angels.","2.  **Expanded List of Angel Scriptures:**","2.  **Expanded List of Biblical Passages about Angels:**"
"602","0.7146","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"608","0.8889","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same intent and logical relationship as the original, simply using slightly different wording without altering the meaning.","- Ask these questions:","- Ask the following questions:"
