# Drift explanation generated 2026-01-30T16:08:33.037816
# Source drift file: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/nepali/pipeline2/analysis/chapters/drift_report_chapter14_back_4_end_of_chapter_activities_vs_chapter14_back_4_end_of_chapter_activities.csv
"id","similarity","translation_quality","meaning_change","type","summary","source","back_translation"
"122","0.9141","MEDIUM","no","paraphrase","Both paragraphs convey the same core idea of encouraging participants to engage with the concept of forgiveness on a personal level, involving both the acceptance and the offering of forgiveness to others.","Lead participants to **personally process forgiveness**-both **receiving it** and **extending it** to others.","Lead participants toward **handling forgiveness personally**-both **accepting it** and **giving it to others**."
"125","0.824","LOW","yes","intentional","The original paragraph emphasizes specific areas for reflection, suggesting a targeted introspection, while the back-translated version implies a more general reflection without specifying any areas, altering the intent of the exercise.","- Ask participants to **quietly reflect** on areas where they may:","- Ask participants to quietly reflect on the following:"
"126","0.7828","LOW","no","paraphrase","Both paragraphs convey the same essential idea of acknowledging one's sins and seeking forgiveness from God, with no significant change in meaning.","- Need to **confess sin** and seek God’s forgiveness.","- Confessing sin and asking for God’s forgiveness."
"127","0.6926","CRITICAL","no","paraphrase","Both paragraphs convey the same concept of forgiving those who have wronged you, maintaining the original intent and meaning without any significant changes.","- Need to **forgive someone else** who has wronged them.","- Forgiving those who have wronged you."
"131","0.92","MEDIUM","no","paraphrase","Both phrases convey the same core idea of confessing sins to God, with only a slight variation in wording that does not alter the overall meaning or intent.","- Confess sins to God.","- Confess your sins before God."
"137","0.8419","LOW","yes","doctrinal","The term 'Messiah' carries specific theological implications within the context of Jewish and Christian beliefs, emphasizing Jesus' role as the anointed one and savior, whereas 'Christ' is a title derived from the Greek translation that may not convey the same depth of expectation and fulfillment of prophecy.","## Chapter 4 - Jesus-The Messiah","## Chapter 4 - Jesus Christ"
"139","0.7148","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and the overall intent of the paragraphs remains unchanged.","#### Purpose:","#### Objective:"
"143","0.9017","MEDIUM","no","paraphrase","The back-translated paragraph retains the same meaning as the original, with only a slight variation in spelling of 'Emmanuel' to 'Immanuel,' which does not affect the theological significance of 'God with us.'","- **Emmanuel** (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""23"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 1:23</span>) - *God with us.*","- **Immanuel** (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""23"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 1:23</span>) - *God with us।*"
"147","0.9186","MEDIUM","no","paraphrase","The back-translation maintains the same conceptual meaning as the original, simply rephrasing 'the revelation of God' to 'God’s revelation' without altering the theological implications.","- **The Word** (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 1:1</span>) - *The revelation of God.*","- **The Word** (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 1:1</span>) - *God’s revelation।*"
"149","0.7904","LOW","no","paraphrase","Both paragraphs convey the same instruction to find Scripture related to a specific title, maintaining the original intent and meaning without significant changes.","- Look up the Scripture associated with the title.","- Find Scripture related to the title।"
"152","0.7813","LOW","no","paraphrase","The term 'Wrap-Up' and 'Closing' convey similar concepts of concluding a discussion or presentation, with no significant change in meaning.","3.  **Wrap-Up:**","3.  **Closing:**"
"155","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"156","0.9029","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same doctrinal meaning and logical relationship as the original, simply rephrasing it without altering the intent or core message.","Trace key moments in Jesus’ mission to **connect prophecy with fulfillment**.","Trace the key moments of Jesus’ mission to connect prophecy and fulfillment।"
"163","0.8641","MEDIUM","no","paraphrase","The terms 'Task' and 'Activity' are synonymous in this context, and the overall intent and meaning of the original phrase remain unchanged.","2.  **Group Task:**","2.  **Group Activity:**"
"168","0.8208","LOW","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating that the translation maintains the same intent without altering the doctrinal or logical meaning.","#### **Purpose:**","#### **Objective:**"
"177","0.8971","MEDIUM","no","paraphrase","The term 'Wrap-Up Reflection' and 'Closing Reflection' convey the same concept of summarizing thoughts, with no significant change in meaning or intent.","3.  **Wrap-Up Reflection:**","3.  **Closing Reflection:**"
"181","0.8207","LOW","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and the overall meaning remains unchanged.","#### **Purpose:**","#### **Objective:**"
"193","0.9196","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same conceptual meaning as the original, emphasizing the focus on good deeds while neglecting the Holy Spirit's role, with only slight variations in wording.","- Focusing on good works to gain favor, ignoring the role of the Holy Spirit.","- Focusing on good deeds to obtain grace while neglecting the role of the Holy Spirit."
"195","0.8859","MEDIUM","yes","mixed","The back-translation introduces the concepts of 'anger' and 'resentment,' which are not explicitly mentioned in the original, thus altering the doctrinal meaning. Additionally, 'refusing to forgive' implies a more active choice than 'unforgiveness,' affecting the intent of the original statement.","- Holding onto grudges or unforgiveness.","- Holding on to anger and resentment or refusing to forgive."
"197","0.6638","CRITICAL","yes","doctrinal","The term 'complacency' implies a sense of self-satisfaction and uncritical acceptance of one's situation, while 'apathy' denotes a lack of interest or concern. This shift alters the doctrinal meaning regarding engagement and awareness.","- **Complacency:**","- **Apathy:**"
"203","0.8446","LOW","no","paraphrase","The back-translation maintains the same conceptual meaning as the original, simply using different wording to express the idea of actions motivated by fear or guilt.","- **Works Driven by Fear or Guilt:**","- **Actions motivated by fear or guilt:**"
"204","0.9192","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same conceptual meaning as the original, simply substituting 'obligation' with 'a sense of duty' without altering the overall intent or message.","- Serving others out of obligation rather than love.","- Serving others out of a sense of duty rather than love."
"216","0.715","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"222","0.9105","MEDIUM","no","paraphrase","The back-translation uses 'path' instead of 'pathway,' but both terms convey the same concept of a series of steps to be discussed. The overall intent and meaning remain unchanged.","- Assign groups to discuss each step on the pathway:","- Assign groups to discuss each step of the path:"
"224","0.8797","MEDIUM","no","paraphrase","The back-translated paragraph uses 'obstacles' instead of 'barriers,' but both terms convey the same concept of challenges to be addressed. The overall intent and logical structure remain unchanged.","- *What are the barriers to this step, and how can we overcome them?*","- *What obstacles are there in this step, and how can we overcome them?*"
"229","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"239","0.7985","LOW","no","paraphrase","The term 'Wrap-Up' in the original and 'Conclusion' in the back-translated version convey the same idea of summarizing or concluding a discussion, with no significant change in meaning.","4.  **Wrap-Up:**","4.  **Conclusion:**"
"240","0.8986","MEDIUM","no","paraphrase","Both paragraphs convey the same intent of concluding with a prayer for participants to develop a steadfast spirit and a heart devoted to God, with no significant changes in doctrinal meaning or logical relationships.","- Close with a prayer asking God to help participants cultivate a steadfast spirit and a heart fully surrendered to Him.","- Conclude with a prayer, asking God to help the participants develop a steadfast spirit and a heart fully devoted to Him."
"243","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"255","0.7148","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in meaning or intent.","#### Purpose:","#### Objective:"
"264","0.8975","MEDIUM","yes","doctrinal","The original question implies a personal and ongoing inquiry about God's request, while the back-translation suggests a definitive command from God. This shifts the understanding from a relational dialogue to a more authoritative directive.","- *“Is God asking you to forgive someone?”*","- *“Has God told you to forgive someone?”*"
"269","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"284","0.715","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and thus the translation does not alter the original meaning.","#### Purpose:","#### Objective:"
"292","0.9057","MEDIUM","no","paraphrase","The terms 'Group Task' and 'Group Work' are synonymous and convey the same concept of collaborative activities, thus there are no significant changes in meaning.","3.  ***Group Task:***","3.  ***Group Work:***"
"297","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and the overall intent of the paragraphs remains unchanged.","#### Purpose:","#### Objective:"
"308","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"320","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and the overall intent and meaning of the original paragraph remain unchanged.","#### Purpose:","#### Objective:"
"328","0.8757","MEDIUM","no","paraphrase","Both paragraphs convey the same idea of encouraging individuals to listen to and articulate what they believe God is communicating to them, with slight variations in wording but no change in meaning.","- *Help them listen and speak aloud (privately) what they sense God is speaking.*","- *Help them to listen to what they feel God is saying and to speak it aloud (individually).*"
"330","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and thus the translation does not alter the overall meaning or intent of the original paragraph.","#### Purpose:","#### Objective:"
"340","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"345","0.9125","MEDIUM","no","paraphrase","The back-translated paragraph conveys the same instruction to read a Scripture passage related to the image, maintaining the original intent and meaning without introducing any significant changes.","- Read the Scripture associated with the image.","- Read a Scripture passage related to the image."
"349","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original paragraph.","#### Purpose:","#### Objective:"
"360","0.906","MEDIUM","no","paraphrase","The change from 'Brainstorming' to 'Discussion' does not alter the overall intent or doctrinal meaning of the activity; both terms suggest a collaborative exploration of ideas related to the Church's mission.","### Activity 3: The Church’s Mission in Action (Brainstorming and Application)","### Activity 3: The Church’s Mission in Action (Discussion and Application)"
"361","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating that the translation maintains the same intent without altering the underlying meaning.","#### Purpose:","#### Objective:"
"366","0.9185","MEDIUM","no","paraphrase","The back-translation uses 'strengthening' instead of 'building up,' but both phrases convey a similar concept of enhancing or improving the body of Christ without altering the underlying doctrinal meaning.","- **Inward:** Building up the body of Christ.","- **Inward:** Strengthening the body of Christ."
"368","0.8186","LOW","no","paraphrase","The terms 'brainstorm' and 'discussion' are used interchangeably in this context, maintaining the same intent and purpose of collaborative idea generation within the specified time frame.","2.  **Team Brainstorm (10 Minutes):**","2.  **Team discussion (10 minutes):**"
"375","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no significant change in meaning or intent.","#### Purpose:","#### Objective:"
"384","0.9053","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same doctrinal meaning and intent as the original, simply using different wording to convey the same message about praying for patience, trust, and joy in the journey of sanctification.","- Close by praying for one another, specifically asking for patience, trust, and joy in the journey of sanctification.","- Conclude by praying for one another, especially asking for patience, trust, and joy in the journey of sanctification."
"386","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and the overall intent of the paragraphs remains unchanged.","#### Purpose:","#### Objective:"
"402","0.8711","MEDIUM","no","paraphrase","Both paragraphs convey the same concept of being preoccupied with negative emotions, using slightly different wording but maintaining the same overall meaning.","- **Dwelling on negative thoughts** - Allowing worry, fear, or envy to dominate your mindset.","- **Staying stuck in negative thoughts** - Allowing anxiety, fear, or jealousy to dominate your thinking."
"406","0.8905","MEDIUM","no","paraphrase","The terms 'Wrap-Up' and 'Closing' convey the same concept of concluding a session, with no significant change in meaning or intent.","4.  **Wrap-Up (5 Minutes):**","4.  **Closing (5 minutes):**"
"410","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and thus the translation does not alter the overall meaning or intent of the original paragraph.","#### Purpose:","#### Objective:"
"421","0.871","MEDIUM","no","paraphrase","Both paragraphs convey the same concept of providing support and encouragement to others, with only slight variations in wording that do not alter the overall meaning.","- **Speaking words of affirmation** - Intentionally encouraging a family member, friend, or coworker.","- **Speaking words of encouragement** - Deliberately encourage a family member, friend, or coworker."
"424","0.9085","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same core concepts of engaging in fellowship, emphasizing regular attendance at a small group or church for the purpose of building connections and accountability, with only slight variations in wording.","- **Engaging in fellowship** - Regularly attending a small group or church to build connections and accountability.","- **Participate in fellowship** - Attend a small group or church regularly to build relationships and accountability."
"425","0.8839","MEDIUM","no","paraphrase","The back-translation maintains the same concept of developing a habit over a specified time, with no significant changes in meaning or intent.","3.  **Building the Habit (10 Minutes):**","3.  **Habit formation (10 minutes):**"
"426","0.8926","MEDIUM","no","paraphrase","Both paragraphs convey the same idea of breaking down a habit into smaller components, with 'components' and 'parts' being synonymous in this context.","- Guide participants to break the habit into three components:","- Guide participants to divide the habit into three parts:"
"432","0.7657","LOW","no","paraphrase","The term 'Closing' in the original and 'Conclusion' in the back-translated paragraph convey the same concept of bringing a discussion or argument to an end without altering the underlying meaning.","5.  **Closing:**","5.  **Conclusion:**"
"436","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and thus the translation does not alter the original meaning.","#### Purpose:","#### Objective:"
"443","0.9098","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same intent and logical structure as the original, simply rephrasing the instruction without altering its meaning.","- In pairs or small groups, discuss:","- Discuss in pairs or small groups:"
"449","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and the overall intent of the paragraphs remains unchanged.","#### Purpose:","#### Objective:"
"453","0.85","LOW","no","paraphrase","The back-translated phrase 'Provide prompting questions' retains the same intent and meaning as the original 'Provide prompts', as both refer to the act of offering questions to elicit responses.","- Provide prompts:","- Provide prompting questions:"
"455","0.9017","MEDIUM","yes","doctrinal","The original paragraph emphasizes seeking 'His empowerment,' which suggests a focus on receiving strength or ability from a divine source. In contrast, the back-translated version uses 'His power,' which may imply a more general sense of authority or force, potentially altering the theological nuance of the original intent.","- *“What holds you back from fully seeking His empowerment?”*","- *“What is keeping you from fully seeking His power?”*"
"462","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"488","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"501","0.8911","MEDIUM","yes","doctrinal","The original phrase emphasizes 'boldness,' which can imply a specific type of confidence in faith, while the back-translation uses 'courage,' which may not carry the same theological weight or connotation in a religious context.","- Close in prayer for boldness and wisdom.","- Close with a prayer for courage and wisdom."
"503","0.715","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in meaning or intent.","#### Purpose:","#### Objective:"
"509","0.911","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same intent and meaning as the original, simply substituting 'traits' with 'qualities' without altering the overall message.","- Ask participants to add other traits they believe are important.","- Ask participants to add other qualities they consider important."
"511","0.8816","MEDIUM","no","paraphrase","Both paragraphs convey the same idea of asking participants to identify traits they currently possess and one they wish to develop, with no significant changes in meaning or intent.","- Ask participants to select one or two traits they currently exhibit and one they’d like to grow in.","- Have participants choose one or two qualities they are currently exhibiting and one quality in which they want to grow."
"515","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating that the translation maintains the same intent without altering the underlying meaning.","#### Purpose:","#### Objective:"
"523","0.9104","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same meaning as the original, simply adding 'your' to specify whose plans are being shared, but does not change the overall intent or message.","- Share plans with a partner for encouragement and accountability.","- Share your plans with a partner for encouragement and accountability।"
"525","0.9045","MEDIUM","no","paraphrase","Both paragraphs convey the same intent and meaning, emphasizing the act of group prayer for courage and guidance in the context of implementing plans.","- Pray as a group for courage and guidance in implementing their plans.","- As a group, pray for courage and guidance to implement their plans।"
"528","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in the overall meaning or intent of the original text.","#### Purpose:","#### Objective:"
"551","0.906","MEDIUM","no","paraphrase","The back-translated paragraph maintains the same essential meaning as the original, with 'findings' and 'conclusions' being synonymous in this context. The logical relationship and intent remain unchanged.","- Each group presents their findings to the larger group.","- Each group presents its conclusions to the larger group."
"553","0.7149","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and the overall intent of the text remains unchanged.","#### Purpose:","#### Objective:"
"557","0.8823","MEDIUM","no","paraphrase","The back-translation maintains the same intent and logical structure as the original, simply using different wording without altering the overall meaning.","- Individually on a piece of paper, answer these prompts:","- Individually, on a sheet of paper, answer these questions:"
"571","0.9014","MEDIUM","no","paraphrase","The terms 'guarding' and 'protecting' are synonymous in this context, and both refer to the divine care for believers as expressed in Psalms 91:11-12, resulting in no significant change in meaning.","- Guarding believers: *<span class=""x-scripture"" data-book=""PSA"" data-chapter=""91"" data-lang=""en"" data-type=""ref"" data-verses=""11-12"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Psalms 91:11-12</span>.*","- Protecting believers: *<span class=""x-scripture"" data-book=""PSA"" data-chapter=""91"" data-lang=""en"" data-type=""ref"" data-verses=""11-12"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Psalm 91:11-12</span>।*"
"587","0.8047","LOW","no","paraphrase","The phrases 'Keep Watch' and 'Stay Alert' convey a similar call to vigilance and attentiveness, maintaining the same intent without altering the underlying meaning.","## Chapter 14 - Keep Watch","## Chapter 14 - Stay Alert"
"589","0.7151","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, indicating no change in meaning or intent.","#### Purpose:","#### Objective:"
"602","0.7146","CRITICAL","no","paraphrase","The terms 'Purpose' and 'Objective' are synonymous in this context, and the overall intent of the text remains unchanged.","#### Purpose:","#### Objective:"
