# Drift report generated 2025-10-08T07:13:01.008767
# Source file: translation/chapter0_3_table_of_contents.md
# Back translation: backtranslation/chapter0_3_table_of_contents.md
"id","similarity","translation_quality","source","back_translation"
"14","0.7728","LOW","[Sura ya 8 - Roho Mtakatifu-Mfariji, Mwongozi, na Nguvu [113](#chapter-8---holy-spiritcomforter-guide-and-power)](#chapter-8---holy-spiritcomforter-guide-and-power)","[Chapter 8 - Holy Spirit-Comforter, Guide, and Power [113](#chapter-8---holy-spiritcomforter-guide-and-power)](#chapter-8---holy-spiritcomforter-guide-and-power)"
"15","0.7624","LOW","[Sura ya 9 - Kanisa & Nafasi Yetu Ndani Yake [130](#chapter-9---the-church-our-role-in-it)](#chapter-9---the-church-our-role-in-it)","[Chapter 9 - The Church & Our Role in It [130](#chapter-9---the-church-our-role-in-it)](#chapter-9---the-church-our-role-in-it)"
"16","0.7732","LOW","[Sura ya 10 - Kutakaswa-Kuandaliwa kwa Kusudi la Mungu [154](#chapter-10---sanctifiedprepared-for-gods-purpose)](#chapter-10---sanctifiedprepared-for-gods-purpose)","[Chapter 10 - Sanctified-Prepared for God's Purpose [154](#chapter-10---sanctifiedprepared-for-gods-purpose)](#chapter-10---sanctifiedprepared-for-gods-purpose)"
"17","0.7964","LOW","[Sura ya 11 - Mabatizo-Maji na Roho [168](#chapter-11---baptismswater-and-spirit)](#chapter-11---baptismswater-and-spirit)","[Chapter 11 - Baptisms-Water and Spirit [168](#chapter-11---baptismswater-and-spirit)](#chapter-11---baptismswater-and-spirit)"
"18","0.7642","LOW","[Sura ya 12 - Uanafunzi [186](#chapter-12---discipleship)](#chapter-12---discipleship)","[Chapter 12 - Discipleship [186](#chapter-12---discipleship)](#chapter-12---discipleship)"
"19","0.7695","LOW","[Sura ya 13 - Mamlaka ya Kiroho [204](#chapter-13---spiritual-authority)](#chapter-13---spiritual-authority)","[Chapter 13 - Spiritual Authority [204](#chapter-13---spiritual-authority)](#chapter-13---spiritual-authority)"
"20","0.6952","CRITICAL","[Sura ya 14 - Kesheni [227](#chapter-14---keep-watch)](#chapter-14---keep-watch)","[Chapter 14 - Keep Watch [227](#chapter-14---keep-watch)](#chapter-14---keep-watch)"
"21","0.7717","LOW","[Hitimisho [236](#postscript)](#postscript)","[Postscript [236](#postscript)](#postscript)"
"22","0.7282","CRITICAL","[Kiambatisho [238](#appendix)](#appendix)","[Appendix [238](#appendix)](#appendix)"
"23","0.7023","CRITICAL","[Majedwali ya Marejeo Yaliyopanuliwa [239](#extended-reference-tables)](#extended-reference-tables)","[Extended Reference Tables [239](#extended-reference-tables)](#extended-reference-tables)"
"24","0.7243","CRITICAL","[Shughuli za Mwishoni mwa Sura [251](#end-of-chapter-activities)](#end-of-chapter-activities)","[End of Chapter Activities [251](#end-of-chapter-activities)](#end-of-chapter-activities)"
"25","0.8404","LOW","[Kusikia Sauti ya Mungu [298](#hearing-the-voice-of-god)](#hearing-the-voice-of-god)","[Hearing the Voice of God [298](#hearing-the-voice-of-god)](#hearing-the-voice-of-god)"
