# Drift report generated 2026-01-30T15:52:02.163382
# Source file: /Users/andnie01/repo/pers/principles-of-faith/english/chapters/chapter14_back_5_hearing_the_voice_of_god.md
# Back translation: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/bengali/pipeline2/backtranslation/chapters/chapter14_back_5_hearing_the_voice_of_god.md
"id","similarity","translation_quality","source","back_translation"
"15","0.9174","MEDIUM","There was one time when His Word came so clear and bold that it could have been audible. I answered Him by speaking out, it was so real. However, there was no one there but the Lord and I, so I can’t really say for sure if He spoke to me like we speak to each other.","There was a time when His word came so clearly and vividly that it might as well have been audible. I answered Him out loud because it was that real. However, there was no one there but the Lord and me, so I cannot say with certainty whether He spoke to me as in a conversational exchange between us."
"16","0.9647","HIGH","There was the time when Jesus was being baptized in the river Jordan and the Father spoke: “This is My Son, in whom I am well pleased,” but even some of those there said it sounded like thunder, so I guess He could have spoken audibly to me, but for now, I want you to understand that when I say God spoke to me, it is a KNOWING in my heart more than a sound in my ear.","When Jesus was being baptized in the Jordan River there was a time the Father said: “This is My Son, in whom I am well pleased,” but some of the people there also said it sounded like thunder, so I can assume He could speak to me audibly as well, but for now, I want you to understand that when I say God spoke to me, it is more an inner knowing in my heart than words heard in my ears."
"17","0.818","LOW","2.  <u>The KNOWING is NOT built by logic within your mind; however, it is a complete thought or understanding.</u>","2.  <u>This inner knowing is not formed by the reasoning of your mind; rather, it is a complete thought or perception.</u>"
"18","0.9508","HIGH","I have never had the Lord speak anything to me that confused me. I have never had Him speak anything to me that left me wondering ‘why.’ It is always a KNOWING with complete UNDERSTANDING. God is not the author of confusion (<span class=""x-scripture"" data-book=""1CO"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""33"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 Corinthians 14:33</span>).","The Lord has never told me anything that confused me. He has never told me anything that left me thinking, ‘Why.’ It is always an inner knowing with full understanding. God is not the author of confusion (<span class=""x-scripture"" data-book=""1CO"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""33"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 Corinthians 14:33</span>)."
"19","1.0","HIGH","3.  <u>When He speaks, He speaks in complete thoughts.</u>","3.  <u>When He speaks, He speaks in complete thoughts.</u>"
"20","0.9724","HIGH","He never leaves us to fill in the blanks. In the twinkling of an eye, God can fill your heart with enough information to keep you preaching a lifetime. One touch from God can fill you with fire that will keep you burning eternally. He is a complete communicator.","He never leaves us to fill in the blanks. In the blink of an eye, God can fill your heart with enough information to keep you preaching for a lifetime. One touch from God can fill you with a fire that will keep you burning forever. He is a perfect Communicator."
"21","0.9724","HIGH","4.  <u>When God speaks to us, He NEVER DRIVES. He leads.</u>","4.  <u>When God speaks with us, He never drives. He leads.</u>"
"22","0.9514","HIGH","He is not a task master; He is a Shepherd. Herdsmen drive, but Shepherds lead. Jesus is the Great Shepherd of the sheep, and we are the sheep of His pasture.","He is not a harsh taskmaster; He is a Shepherd. Herdsmen drive, but shepherds lead. Jesus is the Great Shepherd of the sheep, and we are the sheep of His pasture."
"23","0.8494","LOW","5.  <u>When He speaks to His children, He NEVER CONVICTS; He CONVINCES.</u>","5.  <u>When He speaks to His children, He never condemns; He assures.</u>"
"24","0.9654","HIGH","His children are those who have been Born Again (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""3"" data-lang=""en"" data-type=""ref"" data-verses=""3"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 3:3</span>, 5) by their confession of faith in **Jesus’** shed blood and His work on Calvary. Who wants to listen to someone who always convicts us of our wrong? I believe most of the children of **God** are afraid to hear **God** speak to them because they have been told that **God** will convict them for this or that. Look at <span class=""x-scripture"" data-book=""1JN"" data-chapter=""3"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 John 3:19-20</span>. Who does it say convicts us or condemns us? It’s OUR SPIRIT or heart that condemns the child of **God**, but it is **God the Holy Spirit** that knows all things and is GREATER than our hearts. He is there to be our Comforter. Read the following Scriptures, and it will help you understand that the only ones the Holy Spirit convicts are the sinners. <span class=""x-scripture"" data-book=""ROM"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""33-34"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Romans 8:33-34</span> teaches us that NOTHING can come between us and **God’s** love. <span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""16"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:16</span>, 26 teaches us that the Holy Spirit is our Comforter, not our convict-or, our Counselor, not our chastiser, our Intercessor and Helper, not our hinderer. Read also <span class=""x-scripture"" data-book=""ACT"" data-chapter=""9"" data-lang=""en"" data-type=""ref"" data-verses=""31"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Acts 9:31</span> and 15:28 as examples of how the Holy Spirit (**God’s** voice) aids, comforts, and strengthens us.","His children are those who have been born again (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""3"" data-lang=""en"" data-type=""ref"" data-verses=""3"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 3:3</span>, 5) by the confession of their faith in the shed blood of **Jesus** and the work of the cross. Who wants to listen to someone who is always holding our faults against us? I believe most of **God’s** children are afraid to hear **God’s** voice, because they have been told that **God** will convict them about this and that. See <span class=""x-scripture"" data-book=""1JN"" data-chapter=""3"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 John 3:19-20</span>. Who does it say there condemns or judges us? It is our own soul or heart that condemns **God’s** child, but **God the Holy Spirit** knows all things and is greater than our hearts. He has come to be our Comforter. Read the following scriptures, and in them you will see that the Holy Spirit is the one who convicts sinners. <span class=""x-scripture"" data-book=""ROM"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""33-34"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Romans 8:33-34</span> teaches us that nothing can separate us from **God’s** love. <span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""16"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:16</span>, 26 teaches us that the Holy Spirit is our Comforter, not our condemner; our Counselor, not our punisher; our Intercessor and Helper, not our hinderer. Read also <span class=""x-scripture"" data-book=""ACT"" data-chapter=""9"" data-lang=""en"" data-type=""ref"" data-verses=""31"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Acts 9:31</span> and 15:28—showing how the Holy Spirit (**God’s** voice) helps us, comforts us, and strengthens us."
"25","0.9551","HIGH","6.  <u>The voice of God can be tested so you can KNOW it is God and not your thoughts or the voice of familiar spirits.</u>","6.  <u>God’s voice can be tested so that you can know for sure it is God, not your own thoughts or the voices of familiar spirits.</u>"
"26","0.9799","HIGH","<span class=""x-scripture"" data-book=""1JN"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""1-3"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 John 4:1-3</span> instructs us to “test every spirit” so we can be sure it is from God. When you think you are hearing from God, you have the right and the responsibility to ask that voice a question (That is testing or proving the spirit.) The question to ask is: “Did Jesus Christ come in the flesh?” The one thing that familiar spirits will never admit is that Jesus came to the earth in the flesh. He was all man and all God. No false spirit or religion will admit Jesus came to this earth in the flesh and redeemed mankind from all their sin for eternity. Test the voice you hear. You must also know that God will never lead you outside His written Word, the Bible. If you are hearing something that cannot be backed up in the Bible, you are not hearing from God. Get rid of it! Test the voice you hear to see if it is from God.","<span class=""x-scripture"" data-book=""1JN"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""1-3"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 John 4:1-3</span> instructs us to “test every spirit,” so that we can be sure it is from God. When you think you are hearing from God, you have the right and the responsibility to ask that voice a question (that is testing or proving the spirit). The question to ask is: “Did Jesus Christ come in the flesh?” Familiar spirits will never confess this one thing—that Jesus came to earth in the flesh. He was fully man and fully God. No false spirit or religion will confess that Jesus came to this earth in the flesh and has delivered humankind once and for all from all their sins. Test the voice you are hearing. Also know that God will never lead you outside His written Word, the Bible. If you hear something that is not supported by the Bible, then you are not hearing from God. Get rid of it! Test the voice you are hearing—see whether it is from God."
"27","0.9586","HIGH","7.  <u>The voice of God always brings Glory to Jesus Christ.</u>","7.  <u>The voice of God always glorifies Jesus Christ.</u>"
"28","0.9664","HIGH","The Holy Spirit is the Voice of Heaven. He is the one here on earth to work with us, and Jesus said He will always speak only what He hears, and He will ALWAYS bring glory to Jesus (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""13-14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:13-14</span>). He isn’t here to bring your ministry glory or your works or the church’s programs. All those things are good, and most of them are necessary to do what we do, but the Holy Spirit will speak and bring Glory to the Person of Jesus. If you are being glorified by the voice you hear, you are not hearing God. There is a difference between being glorified and being encouraged and strengthened. The Holy Spirit will always encourage and strengthen you every time He speaks to you, even when He is correcting (guiding) you with the word. But glory is when you believe YOU are somebody. You are nobody without Jesus-HE IS THE SOMEBODY, not us.","The Holy Spirit is the voice of heaven. He has come here on earth to work with us, and Jesus said He will only say what He hears, and He will always glorify Jesus (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""13-14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:13-14</span>). He has not come to glorify your ministry or your work or your church programs. These things are good and most are necessary for us to do, but the Holy Spirit speaks and glorifies the person of Jesus. If in the voice you are hearing you yourself are being glorified, then you are not hearing the voice of God. There is a difference between being glorified and being encouraged and strengthened. Whenever the Holy Spirit speaks with you, He always encourages and strengthens you—even when He is correcting (guiding) you with the Word. But “glory” is when you think you are somebody. Apart from Jesus you are nobody—He is the “Somebody,” not us."
"29","0.9823","HIGH","8.  <u>God’s voice will always REVEAL something to us.</u>","8.  <u>God’s voice will always reveal something to us.</u>"
"30","0.982","HIGH","Look at <span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:14</span>. He always takes what belongs to **Jesus** and reveals it to us. The Amplified adds the words: declare, disclose, and transmit when considering the word “reveal.” **God** always discloses something to us after He declares it to us, and then by your faith, He transmits it to us. Study also <span class=""x-scripture"" data-book=""1CO"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""10"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 Corinthians 2:10</span> and 12.","See <span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:14</span>. He always takes what belongs to **Jesus** and reveals it to us. Considering the word “reveal,” the Amplified translation adds the words: declare, unveil, and transmit. **God** first declares to us, then He unveils something to us, and then by your faith He transmits it to us. Study also <span class=""x-scripture"" data-book=""1CO"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""10"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 Corinthians 2:10</span> and 12."
"31","0.9809","HIGH","9.  <u>The voice of God will always bring peace.</u>","9.  <u>The voice of God always brings peace.</u>"
"32","0.9816","HIGH","Read <span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""26"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:26</span> and 27, and <span class=""x-scripture"" data-book=""COL"" data-chapter=""3"" data-lang=""en"" data-type=""ref"" data-verses=""14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Colossians 3:14</span> and 15. His voice never disturbs us. It is a voice that brings perfect peace. Inner peace is because there is a KNOWING which brings us confidence before God, which translates into perfect peace. If the voice you are listening to disturbs you, you are not hearing from God-shut it off. Jesus promised us peace, not as the world gives but as He gives us through the Holy Spirit’s comforting words and constant abiding (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""27"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:27</span>).","Read <span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""26"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:26</span> and 27, and <span class=""x-scripture"" data-book=""COL"" data-chapter=""3"" data-lang=""en"" data-type=""ref"" data-verses=""14"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Colossians 3:14</span> and 15. His voice never unsettles us. It is a voice that brings perfect peace. Inner peace comes because there is a “knowing” that gives us confidence before God, and that turns into perfect peace. If the voice you are hearing is agitating you, then you are not hearing from God—shut it off. Jesus promised to give us peace—not as the world gives, but as He gives through the comforting words and continual presence of the Holy Spirit (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""27"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:27</span>)."
"33","0.9683","HIGH","10. <u>The voice of God ALWAYS brings TRUTH.</u>","10. <u>The voice of God always brings truth.</u>"
"34","0.9855","HIGH","Read <span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""17"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:17</span>, 26; 16:13. As a matter of fact, <span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:13</span> calls the Holy Spirit: “The Spirit of Truth.” God cannot lie! He is TRUTH and therefore will only speak TRUTH. I have had people say things like: “I can’t believe what I am hearing is from God. It’s too good to be true.” And maybe it is too good to be true; that’s why you MUST test the spirit by lining it up with the Word of God to be sure it is Truth. Some people just can’t believe it because what they are hearing is always positive, and they have been taught that God convicts us of error. God will only tell the TRUTH, and it will always be GOOD NEWS. The sad truth is most people only hear bad news from the voice they are listening to and never anticipate hearing good news, so when good news comes, they question it as a possible non-truth. **Truth is always good news!** It’s the **truth that** sets us free, so how could **truth** be anything but good news?","Read <span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""17"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:17</span>, 26; 16:13. In fact, <span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:13</span> calls the Holy Spirit: “the Spirit of Truth.” God cannot lie! He is truth, therefore He will speak only truth. Many have even said to me: “I can’t believe what I’m hearing is from God—it’s too good to be true.” And perhaps it does sound too good to be true; that’s why you must test the spirit—compare it with God’s Word and make sure it is truth. Some simply cannot believe it because what they hear is always positive, whereas they have been taught that God picks at our faults. God will speak only truth, and it will always be good news. The sad truth is that most people hear only bad news from the voice they hear and never expect to hear good news; so when good news comes, they suspect it as possibly untrue. **Truth is always Good News!** It is **that Truth** that sets us free, so how can **Truth** be anything other than Good News?"
"35","0.9595","HIGH","11. <u>The voice of **God** always LEADS US FORWARD AND UPWARD.</u>","11. <u>The voice of **God** always takes us forward and upward.</u>"
"36","0.9857","HIGH","Read Deut. 28:1-2, <span class=""x-scripture"" data-book=""ISA"" data-chapter=""30"" data-lang=""en"" data-type=""ref"" data-verses=""21"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Isaiah 30:21</span>, and <span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:13</span>","Read Deuteronomy 28:1-2, <span class=""x-scripture"" data-book=""ISA"" data-chapter=""30"" data-lang=""en"" data-type=""ref"" data-verses=""21"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Isaiah 30:21</span>, and <span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 16:13</span>"
"37","0.8766","MEDIUM","God never takes you down! He will never run you down; He only builds you up. When God speaks to you, He is speaking from the frame of reference that everything the Word says about you has already been accomplished and ACCEPTED by you. <span class=""x-scripture"" data-book=""JER"" data-chapter=""33"" data-lang=""en"" data-type=""ref"" data-verses=""3"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Jeremiah 33:3</span> says: “Call to Me, and I will answer you, and show you **GREAT AND MIGHTY** things which you do not know.” Does that sound like running you down or doom and gloom? There is NO doom and gloom in God, therefore He cannot tell you anything doomy or gloomy. You’ll have to tune in to the world’s news agency for doom and gloom.","God will never put you down! He will never belittle you; He only builds you up. When God speaks with you, He speaks from a perspective that what the Word says about you is already accomplished and you have received it. <span class=""x-scripture"" data-book=""JER"" data-chapter=""33"" data-lang=""en"" data-type=""ref"" data-verses=""3"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Jeremiah 33:3</span> says: “Call to Me, and I will answer you, and show you great and mighty things, which you do not know.” Does that sound like putting you down or like evil and despair? There is no evil or despair in God; therefore He cannot speak to you any message of pessimism or gloom. For evil and despair you will have to pay attention to the world’s news agencies."
"38","1.0","HIGH","<span class=""x-scripture"" data-book=""JER"" data-chapter=""29"" data-lang=""en"" data-type=""quote"" data-verses=""11"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""JER"" data-chapter=""29"" data-lang=""en"" data-type=""quote"" data-verses=""11"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"39","0.9523","HIGH","> **<u>Jeremiah 29:11</u>** (NKJV)\\n>\\n> For I know the thoughts that I think toward you, says the LORD, thoughts of peace and not of evil, to give you a future and a hope.\\n>","> **<u>Jeremiah 29:11</u>** (NKJV)\\n>\\n> For I know the plans that I have for you, says the Lord—plans of peace, not of evil—to give you a future and a hope."
"40","1.0","HIGH","</span>","</span>"
"41","0.928","HIGH","Now, if God THINKS good thoughts of peace, a future, and hope toward us, why would He speak otherwise? The answer is, HE WOULDN’T, and HE DOESN’T! He only leads us UPWARD and ONWARD with great hope to provide us an expected future.","Now, if God thinks good thoughts toward us, of peace, a future, and hope, then why would He speak differently? The answer is, He would not, and He does not either! He simply leads us on an upward and forward path in great hope, so that He may grant us the future we expect."
"42","0.9657","HIGH","I hope this encourages you to “call upon Him” and learn how to **hear His voice**. He has great things to tell you, but He needs your listening ear before all His good things can do you any good.","I hope this will encourage you to “call upon Him” and to learn how to **hear His voice**. He has great things to tell you, but before all His good things can benefit you, He wants your attentive ear."
"43","0.9793","HIGH","For more resources on hearing the voice of God, I invite you to visit [<u>www.LarryLow.com</u>](http://www.larrylow.com)","For more resources about hearing God’s voice, I invite you to visit [<u>www.LarryLow.com</u>](http://www.larrylow.com)"
"44","0.923","HIGH","- This Page Left Blank Intentionally -","- This page has been intentionally left blank -"
"45","0.9501","HIGH","<img alt=""The Logo of Andrew Nieuwsma"" src=""./media/media/image1.png"" style=""width:1.97222in;height:1.97222in""/>","<img alt=""Andrew Nieuwsma's logo"" src=""./media/media/image1.png"" style=""width:1.97222in;height:1.97222in""/>"
"46","0.973","HIGH","Author’s Note <sub>-</sub>","Author's Note <sub>-</sub>"
"47","0.9971","HIGH","Thank you for reading this book, I hope it has been a useful resource on your journey. To stay connected with me please visit my website at [www.faithprinciples.org](http://www.faithprinciples.org)","Thank you for reading this book, I hope it has been a useful resource on your journey. To stay connected with me, please visit my website [www.faithprinciples.org](http://www.faithprinciples.org)"
"48","1.0","HIGH","-Andrew","-Andrew"
