# Drift report generated 2026-01-30T14:17:32.199671
# Source file: /Users/andnie01/repo/pers/principles-of-faith/english/chapters/chapter1_chapter_1_sound_doctrine_matters.md
# Back translation: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/arabic/pipeline2/backtranslation/chapters/chapter1_chapter_1_sound_doctrine_matters.md
"id","similarity","translation_quality","source","back_translation"
"11","0.9489","HIGH","However, a blueprint alone is not enough. The architect also provides **precise instructions**, detailing how each part of the structure should be assembled, where each beam must be placed, and how every element should align with His perfect design. These specific instructions represent His commands **(Entolē**)-the actionable directives that govern obedience (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""15"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:15</span>, <span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:20</span>). His commands are not arbitrary rules; they are the necessary steps to ensure the building stands strong, aligned with the original blueprint. To ignore or alter His commands would be to compromise the integrity of the entire structure.","But the blueprint alone is not enough. The architect also provides **precise instructions**, detailing how each part of the structure should be assembled, where each beam is to be placed, and how every element should conform to his overall design. These specific instructions represent his commandments **(Entolē**)-the practical directives that regulate obedience (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""15"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:15</span>، <span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:20</span>). His commandments are not arbitrary rules؛ rather, they are the necessary steps to ensure the stability of the structure and its consistency with the original blueprint. Ignoring or distorting his commandments endangers the integrity of the whole structure."
"12","0.9764","HIGH","Now, imagine that the architect gathers a group of **apprentices**-those who desire to learn from Him, build under His guidance, and one day teach others how to construct buildings that endure. These apprentices study His blueprint carefully, listen to His instructions attentively, and apply His commands faithfully in their work. They do not build according to their own ideas but according to the master’s design. These apprentices represent the disciples **(Mathētēs**)-those who observe, obey, and internalize Jesus’ teachings, aligning their lives with His Word (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:19-20</span>, <span class=""x-scripture"" data-book=""JHN"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""31"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 8:31</span>). The more they study under the architect, the more skilled they become, eventually teaching and training others in His ways.","And now, imagine the architect gathering a group of **apprentices**-those who desire to learn from him, to build under his guidance, and someday to teach others how to construct buildings that endure. These apprentices study his blueprint carefully, listen attentively to his instructions, and faithfully apply his commandments in their work. They do not build according to their own ideas, but according to the master’s design. These apprentices represent the disciples **(Mathētēs**)-those who observe, obey, and internalize the teachings of Jesus, aligning their lives with his word (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:19-20</span>، <span class=""x-scripture"" data-book=""JHN"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""31"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 8:31</span>). The longer they learn under the architect, the more skilled they become, and in the end they teach and train others in his ways."
"13","0.9492","HIGH","## Why Should We Study Doctrine?","## Why should we study doctrine؟"
"14","0.931","HIGH","Jesus’ teaching is the bedrock of our faith! He is the master architect who has a perfect design and blueprint. Only by studying the blueprints, obeying the architect’s specific instructions, and developing a strong working relationship can we build a life that will stand in the storms of life.","The teaching of Jesus is the bedrock of our faith! He is the teacher-architect with the perfect design and blueprint. And only by studying the blueprints، obeying the architect’s specific instructions، and developing a strong working relationship with him، can we build a life that stands in the storms of life."
"15","1.0","HIGH","<span class=""x-scripture"" data-book=""PSA"" data-chapter=""127"" data-lang=""en"" data-type=""fragment"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""PSA"" data-chapter=""127"" data-lang=""en"" data-type=""fragment"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"16","0.9722","HIGH","> **<u>Psalms 127:1</u>** (NKJV)\\n>\\n> A Song of Ascents. Of Solomon. Unless the LORD builds the house, They labor in vain who build it; Unless the LORD guards the city, The watchman stays awake in vain.\\n>","> **<u>Psalm 127:1</u>** (NKJV)\\n>\\n> Song of Ascents. Of Solomon. Unless the Lord builds the house, the builders labor in vain؛ unless the Lord guards the city, the watchman keeps watch in vain.\\n>"
"17","1.0","HIGH","</span>","</span>"
"18","0.8813","MEDIUM","We cannot expect our lives to stand strong in the face of difficulties, challenges, tribulations, persecutions, or just ordinary life if we have not built our lives on the strong rock of faith.","We cannot expect our lives to withstand hardships, challenges, trials, and persecutions، or even the details of daily life، unless we build our lives on the solid rock of faith."
"19","0.9172","MEDIUM","It takes more than a gym membership to make a person healthy and physically fit. You must continue in the discipline of the gym to get the full benefits of membership. Likewise, we cannot merely attend a church or casually claim to be Christians, we all must become educated, trained, equipped, disciplined in the faith, only then will we realize the full benefits of membership!","Gym membership alone is not enough for a person to become healthy and physically fit. Rather, one must continue in the discipline of the gym to obtain the full benefits of membership. Likewise، we cannot be content with attending church or the passing claim that we are Christians؛ rather, we must all learn, train, be equipped, and be disciplined in the faith, and only then will we receive the full benefits of membership!"
"20","0.8551","MEDIUM","Jesus’ charge extends beyond us. It’s great that we become whole, healthy, disciplined, submitted to God, but we must teach, train, equip, lead, and disciple others into the faith as well!","Jesus’s commission goes beyond our boundaries. It is wonderful to become complete, healthy, disciplined, and submitted to God, but we must also teach, train, equip, lead, and make other disciples in the faith!"
"21","0.9915","HIGH","Why should we study doctrine and become disciplined? To build our lives on the rock!","Why should we study doctrine and become disciplined? So that we build our lives on the rock!"
"22","0.9775","HIGH","However, this is more than just a benefit, it also stands as a warning to us. If we do not build our lives on the rock, we build our lives on the sand, and a strong storm will break our house. (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""7"" data-lang=""en"" data-type=""ref"" data-verses=""24-27"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 7:24-27</span>).","Even so, this is more than just a benefit; it also constitutes a warning to us. If we do not build our lives on the rock, then we are building our lives on sand, and a strong storm will shatter our house. (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""7"" data-lang=""en"" data-type=""ref"" data-verses=""24-27"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 7:24-27</span>)."
"23","0.9785","HIGH","Our beliefs dictate our actions and our destiny. Proverbs teaches us that as a man thinks, so is he! (<span class=""x-scripture"" data-book=""PRO"" data-chapter=""23"" data-lang=""en"" data-type=""ref"" data-verses=""7"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Proverbs 23:7</span>). We don’t get to stay neutral-we’re all building on something. Jesus calls us to build on the rock so we can stand strong and walk in His salvation. The promise of truth and freedom is for us!","Our beliefs dictate our actions and our destiny. The book of Proverbs teaches us that as a person thinks, so is he! (<span class=""x-scripture"" data-book=""PRO"" data-chapter=""23"" data-lang=""en"" data-type=""ref"" data-verses=""7"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Proverbs 23:7</span>). We cannot remain neutral-we are all building on something. Jesus calls us to build on the rock so that we can stand firm and walk in His salvation. The promise of truth and freedom is ours!"
"24","0.9994","HIGH","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""8"" data-lang=""en"" data-type=""quote"" data-verses=""31-32"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""8"" data-lang=""en"" data-type=""quote"" data-verses=""31-32"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"25","0.9904","HIGH","> **<u>John 8:31-32</u>** (NKJV)\\n>\\n> Then Jesus said to those Jews who believed Him, ""If you abide in My word, you are My disciples indeed.\\n>\\n> And you shall know the truth, and the truth shall make you free.""\\n>","> **<u>John 8:31-32</u>** (NKJV)\\n>\\n> Then Jesus said to the Jews who believed in Him, ""If you abide in My word, you are truly My disciples.\\n>\\n> And you will know the truth, and the truth will make you free.""\\n>"
"26","1.0","HIGH","</span>","</span>"
"27","0.9042","MEDIUM","Being Jesus' disciple is only possible by continuing in His word (his logos)! The result of continuing in His word is our knowledge of the truth, which makes us free!","Being a disciple of Jesus is only possible by abiding in His word (His Logos)! And the result of abiding in His word is our knowing the truth, which is what sets us free!"
"28","0.9586","HIGH","Disciples, having been taught discipline, can carry out the master’s commandments. Every person in the New Testament church is called to:","Disciples, after they have learned discipline, are able to carry out the Master’s commands. Everyone in the New Testament Church is called to:"
"29","0.9147","MEDIUM","1.  Be a disciple -\\> subject ourselves to the discipline of sound doctrine.","1.  To be disciples -\\> to submit ourselves to the discipline of sound teaching."
"30","0.9411","HIGH","2.  Make disciples -\\> teach others to be subject to the discipline of sound doctrine.","2.  To make disciples -\\> to teach others to submit to the discipline of sound teaching."
"31","0.9588","HIGH","### How Do We Go About Building Our Lives On the Rock?","### How do we begin building our lives on the rock?"
"32","0.9336","HIGH","Don’t worry, we do not have to go this alone.","Don’t worry, we don’t have to do this alone."
"33","0.9928","HIGH","1.  God has given us His Holy Spirit who will lead us and guide us into all truth (John 14).","1.  God has given us His Holy Spirit who will lead us and guide us into all the truth (John 14)."
"34","0.9706","HIGH","2.  God has given us His recorded words in the scriptures.","2.  God has given us His words recorded in the Scriptures."
"35","0.9899","HIGH","3.  God has given us spiritually mature gifted leaders to help build us up, make us mature, keep us safe, and organize us into doing good work.","3.  God has given us gifted, spiritually mature leaders to help build us up, make us mature, keep us safe, and organize us to do good works."
"36","0.9911","HIGH","Christianity is a team sport, and we have a perfect coach who knows exactly what we need. He has given us specialists who know through experience how to help us grow and mature, and in time you too can be one of them!","Christianity is a team sport, and we have a perfect Coach who knows exactly what we need. And He has given us specialists who, through experience, know how to help us grow and mature, and over time you too can be one of them!"
"37","0.9998","HIGH","<span class=""x-scripture"" data-book=""EPH"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""11-16"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""EPH"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""11-16"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"38","0.9921","HIGH","> **<u>Ephesians 4:11-16</u>** (NKJV)\\n>\\n> And He Himself gave some to be apostles, some prophets, some evangelists, and some pastors and teachers,\\n>\\n> for the equipping of the saints for the work of ministry, for the edifying of the body of Christ,\\n>\\n> till we all come to the unity of the faith and of the knowledge of the Son of God, to a perfect man, to the measure of the stature of the fullness of Christ;\\n>\\n> that we should no longer be children, tossed to and fro and carried about with every wind of doctrine, by the trickery of men, in the cunning craftiness of deceitful plotting,\\n>\\n> but, speaking the truth in love, may grow up in all things into Him who is the head—Christ—\\n>\\n> from whom the whole body, joined and knit together by what every joint supplies, according to the effective working by which every part does its share, causes growth of the body for the edifying of itself in love.\\n>","> **<u>Ephesians 4:11-16</u>** (NKJV)\\n>\\n> And He Himself gave some to be apostles, some prophets, some evangelists, and some pastors and teachers,\\n>\\n> for the equipping of the saints for the work of ministry, for the building up of the body of Christ,\\n>\\n> till we all come to the unity of the faith and of the knowledge of the Son of God, to a mature man, to the measure of the stature of the fullness of Christ;\\n>\\n> that we should no longer be children, tossed and carried about with every wind of teaching, by the trickery of people, by their craftiness in deceitful scheming,\\n>\\n> but, speaking the truth in love, we may grow in all things into Him who is the head—Christ—\\n>\\n> from whom the whole body, joined and knit together by what every joint supplies, according to the effective working by which each part does its work, causes the growth of the body for its building up in love.\\n>"
"39","1.0","HIGH","</span>","</span>"
"40","0.9738","HIGH","**An important note:** the word ‘some’ indicates that not all of us are called with a gift of apostle, prophet, evangelist, pastor, or teacher but we are all given ministry gifts, talents, and special roles (discussed later in the chapter on the church).","**Important note:** The word 'some' indicates that not all of us are called with the gift of an apostle, prophet, evangelist, pastor, or teacher, but we have all been given gifts for service, talents, and special roles (this will be discussed later in the chapter on the church)."
"41","0.8934","MEDIUM","God has given the church these special gifts to bring us to maturity, so we can and are:","God has given the church these special gifts to bring us to maturity, so that we become:"
"42","0.8787","MEDIUM","- Able to do work and bear fruit","- capable of working and bearing fruit"
"43","0.8512","MEDIUM","- Unified in the faith","- united in the faith"
"44","0.886","MEDIUM","- Full of the knowledge of God","- filled with the knowledge of God"
"45","0.9259","HIGH","- Mature","- mature"
"46","0.9448","HIGH","- Not like children","- not like children"
"47","0.9221","HIGH","Without sound doctrine we will be <u>children, tossed about and carried off.</u>","Without sound teaching we will be <u>children, tossed and carried about.</u>"
"48","0.9135","MEDIUM","Children are an important part of the family of God, but children are inherently:","Children are an important part of God’s family, but children by nature are:"
"49","0.963","HIGH","- Immature - unable to bear fruit or reproduce.","- immature - unable to bear fruit or reproduce."
"50","0.8519","MEDIUM","- Naive - unable to discern between good and bad actors.","- naive - unable to distinguish between the good and the bad."
"51","0.866","MEDIUM","- Self-centered - concerned with the temporal and the now.","- self-centered - preoccupied with the transient and the present."
"52","0.7937","LOW","- Defenseless - vulnerable to harm.","- unprotected - vulnerable to harm."
"53","0.8354","LOW","### Sound doctrine Provides a Defense Against the Wickedness of the World","### Sound teaching provides a defense against the evils of the world"
"54","0.9815","HIGH","We do not have the luxury of being spiritually neutral in this life. We are either influenced by the Kingdom of God, or the Kingdom of Darkness.","We do not have the luxury of spiritual neutrality in this life. We are either influenced by the kingdom of God, or by the kingdom of darkness."
"55","0.9211","HIGH","Paul charged his spiritual son in the Lord Timothy saying:","Paul instructed his spiritual son in the Lord, Timothy, saying:"
"56","1.0","HIGH","<span class=""x-scripture"" data-book=""2TI"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""1-4"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""2TI"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""1-4"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"57","0.9599","HIGH","> **<u>2 Timothy 4:1-4</u>** (NKJV)\\n>\\n> I charge you therefore before God and the Lord Jesus Christ, who will judge the living and the dead at His appearing and His kingdom:\\n>\\n> Preach the word! Be ready in season and out of season. Convince, rebuke, exhort, with all longsuffering and teaching.\\n>\\n> For the time will come when they will not endure sound doctrine, but according to their own desires, because they have itching ears, they will heap up for themselves teachers;\\n>\\n> and they will turn their ears away from the truth, and be turned aside to fables.\\n>","> **<u>2 Timothy 4:1-4</u>** (NKJV)\\n>\\n> I charge you therefore before God and the Lord Jesus Christ, who will judge the living and the dead at His appearing and His kingdom:\\n>\\n> Preach the word! Be ready in season and out of season. Convince, rebuke, exhort, with all longsuffering and teaching.\\n>\\n> For the time will come when they will not endure sound doctrine, but according to their own desires, because they have itching"
"60","1.0","HIGH","<span class=""x-scripture"" data-book=""2TI"" data-chapter=""3"" data-lang=""en"" data-type=""quote"" data-verses=""1-9"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""2TI"" data-chapter=""3"" data-lang=""en"" data-type=""quote"" data-verses=""1-9"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"61","0.9033","MEDIUM","> **<u>2 Timothy 3:1-9</u>** (NKJV)\\n>\\n> But know this, that in the last days perilous times will come:\\n>\\n> For men will be lovers of themselves, lovers of money, boasters, proud, blasphemers, disobedient to parents, unthankful, unholy,\\n>\\n> unloving, unforgiving, slanderers, without self-control, brutal, despisers of good,\\n>\\n> traitors, headstrong, haughty, lovers of pleasure rather than lovers of God,\\n>\\n> having a form of godliness but denying its power. And from such people turn away!\\n>\\n> For of this sort are those who creep into households and make captives of gullible women loaded down with sins, led away by various lusts,\\n>\\n> always learning and never able to come to the knowledge of the truth.\\n>\\n> Now as Jannes and Jambres resisted Moses, so do these also resist the truth: men of corrupt minds, disapproved concerning the faith;\\n>\\n> but they will progress no further, for their folly will be manifest to all, as theirs also was.\\n>","> **<u>2 Timothy 3:1-9</u>** (NKJV)\\n>\\n> But know this: that in the last days perilous times will come:\\n>\\n> For men will be lovers of themselves, lovers of money, boasters, proud, blasphemers, disobedient to parents, unthankful, unholy,\\n>\\n> unloving, unforgiving, slanderers, without self-control"
"80","0.9999","HIGH","<span class=""x-scripture"" data-book=""1TI"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""1TI"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"81","1.0","HIGH","> **<u>1 Timothy 4:1</u>** (NKJV)\\n>\\n> Now the Spirit expressly says that in latter times some will depart from the faith, giving heed to deceiving spirits and doctrines of demons,\\n>","> **<u>1 Timothy 4:1</u>** (NKJV)\\n>\\n> Now the Spirit expressly says that in latter times some will depart from the faith, giving heed to deceiving spirits and doctrines of demons,\\n>"
"82","1.0","HIGH","</span>","</span>"
"83","0.9865","HIGH","Just like a parent must protect their children, mature disciples protect the immature in the faith from the destruction in this world. The end result of this maturity is our ability to bear much fruit!","Just as a parent must protect their children, mature disciples protect those who are immature in the faith from ruin in this world. The end result of this maturity is our ability to bear much fruit!"
"84","0.999","HIGH","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""15"" data-lang=""en"" data-type=""quote"" data-verses=""8"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""15"" data-lang=""en"" data-type=""quote"" data-verses=""8"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"85","1.0","HIGH","> **<u>John 15:8</u>** (NKJV)\\n>\\n> By this My Father is glorified, that you bear much fruit; so you will be My disciples.\\n>","> **<u>John 15:8</u>** (NKJV)\\n>\\n> By this My Father is glorified, that you bear much fruit; so you will be My disciples.\\n>"
"86","1.0","HIGH","</span>","</span>"
"87","0.9009","MEDIUM","What are His doctrines, what will we study?","What are His teachings, what will we study?"
"88","0.9732","HIGH","In this work we will primarily study foundational doctrines of the New Testament church. These doctrines are foundational in that scriptures refer to them as such, but more so because they provide a strong foundation for the learner to build their life upon.","In this work we will primarily study the foundational doctrines of the New Testament Church. And these doctrines are called foundational because the Scriptures refer to them as such, and moreover because they provide a strong foundation on which the learner can build their life."
"89","1.0","HIGH","<span class=""x-scripture"" data-book=""HEB"" data-chapter=""6"" data-lang=""en"" data-type=""quote"" data-verses=""1-2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""HEB"" data-chapter=""6"" data-lang=""en"" data-type=""quote"" data-verses=""1-2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"90","0.9997","HIGH","> **<u>Hebrews 6:1-2</u>** (NKJV)\\n>\\n> Therefore, leaving the discussion of the elementary principles of Christ, let us go on to perfection, not laying again the foundation of repentance from dead works and of faith toward God,\\n>\\n> of the doctrine of baptisms, of laying on of hands, of resurrection of the dead, and of eternal judgment.\\n>","> **<u>Hebrews 6:1-2</u>** (NKJV)\\n>\\n> Therefore, leaving the discussion of the elementary principles of Christ, let us go on to perfection, not laying again the foundation of repentance from dead works and of faith toward God,\\n>\\n> of the doctrine of baptisms, of laying on of hands, of resurrection of the dead, and of eternal judgment.\\n>"
"91","1.0","HIGH","</span>","</span>"
"92","0.8948","MEDIUM","The core doctrines we will study are:","The foundational doctrines we will study are:"
"93","0.8574","MEDIUM","1.  Principle doctrines of the Christ (the Anointed One)","1.  The principles of the doctrine of Christ (the Anointed One)"
"94","1.0","HIGH","2.  Repentance from dead works","2.  Repentance from dead works"
"95","0.9735","HIGH","3.  Faith towards God","3.  Faith toward God"
"96","0.9729","HIGH","4.  Doctrine of baptisms","4.  The doctrine of baptisms"
"97","1.0","HIGH","5.  Laying on of hands","5.  Laying on of hands"
"98","1.0","HIGH","6.  Resurrection of the dead","6.  Resurrection of the dead"
"99","1.0","HIGH","7.  Eternal judgment","7.  Eternal judgment"
"100","0.8951","MEDIUM","We will also study core elements of our Christian walk:","We will also study essential elements in our Christian journey:"
"101","0.9982","HIGH","- Sanctification by the Holy Spirit","- Sanctification by the Holy Spirit"
"102","0.9761","HIGH","- The Church and our role in it","- The church and our role in it"
"103","1.0","HIGH","- Making disciples","- Making disciples"
"104","1.0","HIGH","- Spiritual authority","- Spiritual authority"
"105","0.9022","MEDIUM","We will study each of these in the context of the church, and study them so we can ‘go onto perfection (maturity)’. Our study will focus on the various perspectives and aspects of the Godhead as revealed to us: God the Father, God the Son, and God the Holy Spirit.","We will study each of these within the context of the church, and we study them so that we may ‘advance to perfection (maturity)’. Our study will focus on the different perspectives and aspects of theology as revealed to us: God the Father, God the Son, and God the Holy Spirit."
